,length,gamut,mutations,time
0,8,12,2,0.5852494689999999
1,8,12,6,0.7881125850000004
2,8,12,1,0.2712268290000006
3,8,12,5,0.8242334309999997
4,8,12,5,0.8338528959999998
5,8,12,0,0.17189326499999957
6,10,12,4,3.2855827509999997
7,10,12,4,2.743327880999999
8,10,12,6,3.0079763840000027
9,10,12,3,1.9144189130000022
10,10,12,2,3.134500048999996
11,10,12,0,0.2536413039999985
12,12,12,1,0.56064632799999
13,12,12,3,0.6697726240000037
14,12,12,4,1.1378977069999934
15,12,12,0,0.2645271730000047
